"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 10,2017,11,1316,50,58,8.20669,3.8,4.41
HHS Regions,Region 1,2017,12,2111,212,229,20.8906,10.04,10.85
HHS Regions,Region 2,2017,12,2825,133,225,12.6726,4.71,7.96
HHS Regions,Region 3,2017,12,2641,307,294,22.7565,11.62,11.13
HHS Regions,Region 4,2017,12,7346,890,746,22.2706,12.12,10.16
HHS Regions,Region 5,2017,12,9555,1026,1530,26.7504,10.74,16.01
HHS Regions,Region 6,2017,12,3903,371,303,17.2688,9.51,7.76
HHS Regions,Region 7,2017,12,1467,75,156,15.7464,5.11,10.63
HHS Regions,Region 8,2017,12,1962,94,158,12.844,4.79,8.05
HHS Regions,Region 9,2017,12,1712,84,30,6.65888,4.91,1.75
HHS Regions,Region 10,2017,12,1173,29,56,7.24638,2.47,4.77
HHS Regions,Region 1,2017,13,2151,202,331,24.7792,9.39,15.39
HHS Regions,Region 2,2017,13,3011,117,331,14.8788,3.89,10.99
HHS Regions,Region 3,2017,13,2367,241,305,23.0672,10.18,12.89
HHS Regions,Region 4,2017,13,6321,532,612,18.0984,8.42,9.68
HHS Regions,Region 5,2017,13,8896,796,1441,25.1461,8.95,16.2
HHS Regions,Region 6,2017,13,4014,267,256,13.0294,6.65,6.38
HHS Regions,Region 7,2017,13,1321,47,149,14.8372,3.56,11.28
HHS Regions,Region 8,2017,13,1827,51,157,11.3848,2.79,8.59
HHS Regions,Region 9,2017,13,1635,72,36,6.6055,4.4,2.2
HHS Regions,Region 10,2017,13,938,20,40,6.39659,2.13,4.26
HHS Regions,Region 1,2017,14,2387,170,416,24.5496,7.12,17.43
HHS Regions,Region 2,2017,14,3058,66,373,14.3558,2.16,12.2
HHS Regions,Region 3,2017,14,2056,111,257,17.8988,5.4,12.5
HHS Regions,Region 4,2017,14,5048,351,448,15.8281,6.95,8.87
HHS Regions,Region 5,2017,14,7291,438,936,18.8452,6.01,12.84
HHS Regions,Region 6,2017,14,3343,182,205,11.5764,5.44,6.13
HHS Regions,Region 7,2017,14,1259,16,107,9.76966,1.27,8.5
HHS Regions,Region 8,2017,14,1796,30,134,9.1314,1.67,7.46
HHS Regions,Region 9,2017,14,1544,63,51,7.38342,4.08,3.3
HHS Regions,Region 10,2017,14,931,16,59,8.05585,1.72,6.34
HHS Regions,Region 1,2017,15,2233,126,354,21.4957,5.64,15.85
HHS Regions,Region 2,2017,15,2783,43,333,13.5106,1.55,11.97
HHS Regions,Region 3,2017,15,1762,63,157,12.4858,3.58,8.91
HHS Regions,Region 4,2017,15,4348,237,347,13.4315,5.45,7.98
HHS Regions,Region 5,2017,15,5911,252,628,14.8875,4.26,10.62
HHS Regions,Region 6,2017,15,2946,114,168,9.5723,3.87,5.7
HHS Regions,Region 7,2017,15,1089,10,79,8.17264,0.92,7.25
HHS Regions,Region 8,2017,15,1808,21,116,7.57743,1.16,6.42
HHS Regions,Region 9,2017,15,1323,27,56,6.27362,2.04,4.23
HHS Regions,Region 10,2017,15,798,9,45,6.76692,1.13,5.64
HHS Regions,Region 1,2017,16,1905,64,259,16.9554,3.36,13.6
HHS Regions,Region 2,2017,16,2484,28,201,9.219,1.13,8.09
HHS Regions,Region 3,2017,16,1393,30,102,9.47595,2.15,7.32
HHS Regions,Region 4,2017,16,3876,160,247,10.5005,4.13,6.37
HHS Regions,Region 5,2017,16,5109,126,425,10.7849,2.47,8.32
HHS Regions,Region 6,2017,16,2938,99,118,7.38598,3.37,4.02
HHS Regions,Region 7,2017,16,975,5,49,5.53846,0.51,5.03
HHS Regions,Region 8,2017,16,1397,16,81,6.94345,1.15,5.8
HHS Regions,Region 9,2017,16,1303,31,56,6.6769,2.38,4.3
HHS Regions,Region 10,2017,16,711,8,37,6.32911,1.13,5.2
HHS Regions,Region 1,2017,17,1540,30,180,13.6364,1.95,11.69
HHS Regions,Region 2,2017,17,1850,21,105,6.81081,1.14,5.68
HHS Regions,Region 3,2017,17,1121,15,39,4.81713,1.34,3.48
HHS Regions,Region 4,2017,17,3457,115,171,8.27307,3.33,4.95
HHS Regions,Region 5,2017,17,4018,46,200,6.12245,1.14,4.98
HHS Regions,Region 6,2017,17,2583,50,87,5.30391,1.94,3.37
HHS Regions,Region 7,2017,17,830,3,27,3.61446,0.36,3.25
HHS Regions,Region 8,2017,17,1535,15,66,5.27687,0.98,4.3
HHS Regions,Region 9,2017,17,1209,24,43,5.54177,1.99,3.56
HHS Regions,Region 10,2017,17,652,7,28,5.3681,1.07,4.29
HHS Regions,Region 1,2017,18,1100,12,87,9,1.09,7.91
HHS Regions,Region 2,2017,18,1652,14,59,4.41889,0.85,3.57
HHS Regions,Region 3,2017,18,926,3,26,3.13175,0.32,2.81
HHS Regions,Region 4,2017,18,3102,98,168,8.57511,3.16,5.42
HHS Regions,Region 5,2017,18,3338,19,124,4.284,0.57,3.71
HHS Regions,Region 6,2017,18,2211,40,75,5.20127,1.81,3.39
HHS Regions,Region 7,2017,18,804,1,19,2.48756,0.12,2.36
HHS Regions,Region 8,2017,18,1386,32,65,6.99856,2.31,4.69
HHS Regions,Region 9,2017,18,1073,27,47,6.89655,2.52,4.38
HHS Regions,Region 10,2017,18,631,6,38,6.97306,0.95,6.02
HHS Regions,Region 1,2017,19,1060,15,41,5.28302,1.42,3.87
HHS Regions,Region 2,2017,19,1518,6,41,3.09618,0.4,2.7
HHS Regions,Region 3,2017,19,816,6,17,2.81863,0.74,2.08
HHS Regions,Region 4,2017,19,3115,102,185,9.21348,3.27,5.94
HHS Regions,Region 5,2017,19,2993,29,87,3.87571,0.97,2.91
HHS Regions,Region 6,2017,19,2127,27,73,4.70146,1.27,3.43
HHS Regions,Region 7,2017,19,731,3,10,1.77839,0.41,1.37
HHS Regions,Region 8,2017,19,1235,23,47,5.66802,1.86,3.81
HHS Regions,Region 9,2017,19,1124,19,59,6.9395,1.69,5.25
HHS Regions,Region 10,2017,19,583,2,24,4.45969,0.34,4.12
HHS Regions,Region 1,2017,20,906,7,36,4.74614,0.77,3.97
HHS Regions,Region 2,2017,20,1525,13,33,3.01639,0.85,2.16
HHS Regions,Region 3,2017,20,737,6,6,1.62822,0.81,0.81
HHS Regions,Region 4,2017,20,2736,102,142,8.91813,3.73,5.19
HHS Regions,Region 5,2017,20,2202,10,52,2.81562,0.45,2.36
HHS Regions,Region 6,2017,20,2193,34,69,4.69676,1.55,3.15
HHS Regions,Region 7,2017,20,725,1,12,1.7931,0.14,1.66
HHS Regions,Region 8,2017,20,1173,17,36,4.51833,1.45,3.07
HHS Regions,Region 9,2017,20,1104,22,59,7.33696,1.99,5.34
HHS Regions,Region 10,2017,20,576,1,21,3.81944,0.17,3.65
HHS Regions,Region 1,2017,21,680,1,9,1.47059,0.15,1.32
HHS Regions,Region 2,2017,21,1324,5,17,1.66163,0.38,1.28
HHS Regions,Region 3,2017,21,603,0,3,0.497512,0,0.5
HHS Regions,Region 4,2017,21,2778,112,142,9.14327,4.03,5.11
HHS Regions,Region 5,2017,21,2248,11,41,2.31317,0.49,1.82
HHS Regions,Region 6,2017,21,2011,22,47,3.43113,1.09,2.34
HHS Regions,Region 7,2017,21,588,4,6,1.70068,0.68,1.02
HHS Regions,Region 8,2017,21,992,8,23,3.125,0.81,2.32
HHS Regions,Region 9,2017,21,1064,17,77,8.83459,1.6,7.24
HHS Regions,Region 10,2017,21,533,0,13,2.43902,0,2.44
HHS Regions,Region 1,2017,22,600,2,6,1.33333,0.33,1
HHS Regions,Region 2,2017,22,1177,8,4,1.01954,0.68,0.34
HHS Regions,Region 3,2017,22,581,1,3,0.688468,0.17,0.52
HHS Regions,Region 4,2017,22,2635,112,142,9.63947,4.25,5.39
HHS Regions,Region 5,2017,22,1961,7,16,1.17287,0.36,0.82
HHS Regions,Region 6,2017,22,1741,25,57,4.70994,1.44,3.27
HHS Regions,Region 7,2017,22,505,1,1,0.39604,0.2,0.2
HHS Regions,Region 8,2017,22,992,7,21,2.82258,0.71,2.12
HHS Regions,Region 9,2017,22,988,6,55,6.17409,0.61,5.57
HHS Regions,Region 10,2017,22,464,2,9,2.37069,0.43,1.94
HHS Regions,Region 1,2017,23,449,0,3,0.668151,0,0.67
HHS Regions,Region 2,2017,23,1185,1,5,0.506329,0.08,0.42
HHS Regions,Region 3,2017,23,648,11,1,1.85185,1.7,0.15
HHS Regions,Region 4,2017,23,2274,94,96,8.35532,4.13,4.22
HHS Regions,Region 5,2017,23,1709,3,11,0.819193,0.18,0.64
HHS Regions,Region 6,2017,23,1697,12,37,2.88745,0.71,2.18
HHS Regions,Region 7,2017,23,521,1,3,0.767754,0.19,0.58
HHS Regions,Region 8,2017,23,829,5,15,2.41255,0.6,1.81
HHS Regions,Region 9,2017,23,938,9,43,5.54371,0.96,4.58
HHS Regions,Region 10,2017,23,412,0,11,2.6699,0,2.67
HHS Regions,Region 1,2017,24,430,0,0,0,0,0
HHS Regions,Region 2,2017,24,1105,9,4,1.17647,0.81,0.36
HHS Regions,Region 3,2017,24,619,1,5,0.969305,0.16,0.81
HHS Regions,Region 4,2017,24,2069,92,93,8.94152,4.45,4.49
HHS Regions,Region 5,2017,24,1266,7,3,0.789889,0.55,0.24
HHS Regions,Region 6,2017,24,1384,8,15,1.66185,0.58,1.08
HHS Regions,Region 7,2017,24,510,0,1,0.196078,0,0.2
HHS Regions,Region 8,2017,24,740,4,12,2.16216,0.54,1.62
HHS Regions,Region 9,2017,24,884,9,21,3.39367,1.02,2.38
HHS Regions,Region 10,2017,24,294,0,6,2.04082,0,2.04
HHS Regions,Region 1,2017,25,350,5,0,1.42857,1.43,0
HHS Regions,Region 2,2017,25,1051,5,5,0.951475,0.48,0.48
HHS Regions,Region 3,2017,25,424,3,0,0.707547,0.71,0
HHS Regions,Region 4,2017,25,1834,70,64,7.30643,3.82,3.49
HHS Regions,Region 5,2017,25,1406,7,8,1.06686,0.5,0.57
HHS Regions,Region 6,2017,25,1274,8,8,1.25589,0.63,0.63
HHS Regions,Region 7,2017,25,458,1,2,0.655022,0.22,0.44
HHS Regions,Region 8,2017,25,612,1,7,1.30719,0.16,1.14
HHS Regions,Region 9,2017,25,759,6,18,3.16206,0.79,2.37
HHS Regions,Region 10,2017,25,287,1,5,2.09059,0.35,1.74
HHS Regions,Region 1,2017,26,301,1,1,0.664452,0.33,0.33
HHS Regions,Region 2,2017,26,952,5,1,0.630252,0.53,0.11
HHS Regions,Region 3,2017,26,358,2,1,0.837989,0.56,0.28
HHS Regions,Region 4,2017,26,1538,58,56,7.41222,3.77,3.64
HHS Regions,Region 5,2017,26,1361,9,4,0.95518,0.66,0.29
HHS Regions,Region 6,2017,26,1070,2,8,0.934579,0.19,0.75
HHS Regions,Region 7,2017,26,365,1,0,0.273973,0.27,0
HHS Regions,Region 8,2017,26,588,3,4,1.19048,0.51,0.68
HHS Regions,Region 9,2017,26,697,8,17,3.5868,1.15,2.44
HHS Regions,Region 10,2017,26,268,5,4,3.35821,1.87,1.49
HHS Regions,Region 1,2017,27,285,1,0,0.350877,0.35,0
HHS Regions,Region 2,2017,27,780,2,1,0.384615,0.26,0.13
HHS Regions,Region 3,2017,27,417,0,1,0.239808,0,0.24
HHS Regions,Region 4,2017,27,1602,51,47,6.11735,3.18,2.93
HHS Regions,Region 5,2017,27,1109,2,2,0.360685,0.18,0.18
HHS Regions,Region 6,2017,27,941,4,6,1.0627,0.43,0.64
HHS Regions,Region 7,2017,27,377,1,0,0.265252,0.27,0
HHS Regions,Region 8,2017,27,655,4,8,1.83206,0.61,1.22
HHS Regions,Region 9,2017,27,646,9,11,3.09598,1.39,1.7
HHS Regions,Region 10,2017,27,259,1,3,1.5444,0.39,1.16
HHS Regions,Region 1,2017,28,257,4,0,1.55642,1.56,0
HHS Regions,Region 2,2017,28,850,4,2,0.705882,0.47,0.24
HHS Regions,Region 3,2017,28,474,1,1,0.421941,0.21,0.21
HHS Regions,Region 4,2017,28,1614,59,46,6.50558,3.66,2.85
HHS Regions,Region 5,2017,28,1255,7,4,0.876494,0.56,0.32
HHS Regions,Region 6,2017,28,1040,7,7,1.34615,0.67,0.67
HHS Regions,Region 7,2017,28,363,0,0,0,0,0
HHS Regions,Region 8,2017,28,632,1,2,0.474684,0.16,0.32
HHS Regions,Region 9,2017,28,709,6,6,1.69252,0.85,0.85
HHS Regions,Region 10,2017,28,200,3,0,1.5,1.5,0
HHS Regions,Region 1,2017,29,249,1,0,0.401606,0.4,0
HHS Regions,Region 2,2017,29,779,4,0,0.513479,0.51,0
HHS Regions,Region 3,2017,29,331,1,0,0.302115,0.3,0
HHS Regions,Region 4,2017,29,1562,51,25,4.86556,3.27,1.6
HHS Regions,Region 5,2017,29,1218,14,6,1.64204,1.15,0.49
HHS Regions,Region 6,2017,29,1023,7,7,1.36852,0.68,0.68
HHS Regions,Region 7,2017,29,391,1,1,0.511509,0.26,0.26
HHS Regions,Region 8,2017,29,633,2,2,0.631912,0.32,0.32
HHS Regions,Region 9,2017,29,657,6,2,1.21766,0.91,0.3
HHS Regions,Region 10,2017,29,241,0,2,0.829876,0,0.83
HHS Regions,Region 1,2017,30,290,3,0,1.03448,1.03,0
HHS Regions,Region 2,2017,30,772,2,3,0.647668,0.26,0.39
HHS Regions,Region 3,2017,30,394,0,0,0,0,0
HHS Regions,Region 4,2017,30,1429,41,29,4.89853,2.87,2.03
HHS Regions,Region 5,2017,30,1115,9,7,1.43498,0.81,0.63
HHS Regions,Region 6,2017,30,920,7,1,0.869565,0.76,0.11
HHS Regions,Region 7,2017,30,387,1,0,0.258398,0.26,0
HHS Regions,Region 8,2017,30,574,4,3,1.21951,0.7,0.52
HHS Regions,Region 9,2017,30,658,3,7,1.51976,0.46,1.06
HHS Regions,Region 10,2017,30,216,2,0,0.925926,0.93,0
HHS Regions,Region 1,2017,31,244,2,1,1.22951,0.82,0.41
HHS Regions,Region 2,2017,31,771,4,1,0.648508,0.52,0.13
HHS Regions,Region 3,2017,31,434,0,0,0,0,0
HHS Regions,Region 4,2017,31,1440,54,26,5.55556,3.75,1.81
HHS Regions,Region 5,2017,31,1177,14,1,1.27443,1.19,0.08
HHS Regions,Region 6,2017,31,969,12,4,1.65119,1.24,0.41
HHS Regions,Region 7,2017,31,353,2,0,0.566572,0.57,0
HHS Regions,Region 8,2017,31,537,4,1,0.931099,0.74,0.19
HHS Regions,Region 9,2017,31,608,4,1,0.822368,0.66,0.16
HHS Regions,Region 10,2017,31,192,0,0,0,0,0
HHS Regions,Region 1,2017,32,273,3,1,1.4652,1.1,0.37
HHS Regions,Region 2,2017,32,801,1,1,0.249688,0.12,0.12
HHS Regions,Region 3,2017,32,415,0,0,0,0,0
HHS Regions,Region 4,2017,32,1572,48,43,5.7888,3.05,2.74
HHS Regions,Region 5,2017,32,1088,8,3,1.01103,0.74,0.28
HHS Regions,Region 6,2017,32,1027,7,1,0.778968,0.68,0.1
HHS Regions,Region 7,2017,32,376,0,0,0,0,0
HHS Regions,Region 8,2017,32,569,1,0,0.175747,0.18,0
HHS Regions,Region 9,2017,32,612,7,5,1.96078,1.14,0.82
HHS Regions,Region 10,2017,32,160,1,1,1.25,0.63,0.63
HHS Regions,Region 1,2017,33,295,1,1,0.677966,0.34,0.34
HHS Regions,Region 2,2017,33,840,1,0,0.119048,0.12,0
HHS Regions,Region 3,2017,33,484,0,1,0.206612,0,0.21
HHS Regions,Region 4,2017,33,1720,36,23,3.43023,2.09,1.34
HHS Regions,Region 5,2017,33,1243,5,2,0.563154,0.4,0.16
HHS Regions,Region 6,2017,33,1162,11,8,1.63511,0.95,0.69
HHS Regions,Region 7,2017,33,394,0,0,0,0,0
HHS Regions,Region 8,2017,33,615,2,1,0.487805,0.33,0.16
HHS Regions,Region 9,2017,33,636,6,4,1.57233,0.94,0.63
HHS Regions,Region 10,2017,33,207,0,0,0,0,0
HHS Regions,Region 1,2017,34,286,1,1,0.699301,0.35,0.35
HHS Regions,Region 2,2017,34,811,4,1,0.616523,0.49,0.12
HHS Regions,Region 3,2017,34,474,1,0,0.21097,0.21,0
HHS Regions,Region 4,2017,34,1973,44,23,3.39584,2.23,1.17
HHS Regions,Region 5,2017,34,1335,11,1,0.898876,0.82,0.07
HHS Regions,Region 6,2017,34,1263,8,6,1.10847,0.63,0.48
HHS Regions,Region 7,2017,34,414,0,0,0,0,0
HHS Regions,Region 8,2017,34,631,5,0,0.792393,0.79,0
HHS Regions,Region 9,2017,34,745,5,5,1.34228,0.67,0.67
HHS Regions,Region 10,2017,34,228,1,0,0.438596,0.44,0
HHS Regions,Region 1,2017,35,301,1,0,0.332226,0.33,0
HHS Regions,Region 2,2017,35,800,4,0,0.5,0.5,0
HHS Regions,Region 3,2017,35,551,2,1,0.544465,0.36,0.18
HHS Regions,Region 4,2017,35,2367,69,43,4.73173,2.92,1.82
HHS Regions,Region 5,2017,35,1544,11,3,0.906736,0.71,0.19
HHS Regions,Region 6,2017,35,1427,16,10,1.822,1.12,0.7
HHS Regions,Region 7,2017,35,514,4,0,0.77821,0.78,0
HHS Regions,Region 8,2017,35,686,2,0,0.291545,0.29,0
HHS Regions,Region 9,2017,35,768,4,4,1.04167,0.52,0.52
HHS Regions,Region 10,2017,35,446,7,1,1.79372,1.57,0.22
HHS Regions,Region 1,2017,36,347,5,0,1.44092,1.44,0
HHS Regions,Region 2,2017,36,942,4,1,0.530786,0.42,0.11
HHS Regions,Region 3,2017,36,608,3,1,0.657895,0.49,0.16
HHS Regions,Region 4,2017,36,2478,59,46,4.23729,2.38,1.86
HHS Regions,Region 5,2017,36,1828,17,2,1.03939,0.93,0.11
HHS Regions,Region 6,2017,36,1694,21,11,1.88902,1.24,0.65
HHS Regions,Region 7,2017,36,511,0,0,0,0,0
HHS Regions,Region 8,2017,36,741,5,1,0.809717,0.67,0.13
HHS Regions,Region 9,2017,36,808,10,3,1.60891,1.24,0.37
HHS Regions,Region 10,2017,36,424,4,3,1.65094,0.94,0.71
HHS Regions,Region 1,2017,37,435,7,0,1.6092,1.61,0
HHS Regions,Region 2,2017,37,1121,17,1,1.60571,1.52,0.09
HHS Regions,Region 3,2017,37,800,4,0,0.5,0.5,0
HHS Regions,Region 4,2017,37,2372,58,46,4.38449,2.45,1.94
HHS Regions,Region 5,2017,37,2287,29,3,1.39921,1.27,0.13
HHS Regions,Region 6,2017,37,2011,13,15,1.39234,0.65,0.75
HHS Regions,Region 7,2017,37,582,3,1,0.687285,0.52,0.17
HHS Regions,Region 8,2017,37,784,4,1,0.637755,0.51,0.13
HHS Regions,Region 9,2017,37,842,8,5,1.54394,0.95,0.59
HHS Regions,Region 10,2017,37,368,5,0,1.3587,1.36,0
HHS Regions,Region 1,2017,38,552,3,1,0.724638,0.54,0.18
HHS Regions,Region 2,2017,38,1120,7,4,0.982143,0.63,0.36
HHS Regions,Region 3,2017,38,840,2,0,0.238095,0.24,0
HHS Regions,Region 4,2017,38,2588,53,41,3.63215,2.05,1.58
HHS Regions,Region 5,2017,38,2582,25,6,1.20062,0.97,0.23
HHS Regions,Region 6,2017,38,2155,17,20,1.71694,0.79,0.93
HHS Regions,Region 7,2017,38,562,4,1,0.88968,0.71,0.18
HHS Regions,Region 8,2017,38,892,9,1,1.12108,1.01,0.11
HHS Regions,Region 9,2017,38,900,10,1,1.22222,1.11,0.11
HHS Regions,Region 10,2017,38,508,7,0,1.37795,1.38,0
HHS Regions,Region 1,2017,39,583,4,0,0.686106,0.69,0
HHS Regions,Region 2,2017,39,1205,11,3,1.16183,0.91,0.25
HHS Regions,Region 3,2017,39,922,20,0,2.1692,2.17,0
HHS Regions,Region 4,2017,39,2741,43,36,2.88216,1.57,1.31
HHS Regions,Region 5,2017,39,2736,19,2,0.767544,0.69,0.07
HHS Regions,Region 6,2017,39,2232,31,27,2.59857,1.39,1.21
HHS Regions,Region 7,2017,39,582,1,0,0.171821,0.17,0
HHS Regions,Region 8,2017,39,940,5,2,0.744681,0.53,0.21
HHS Regions,Region 9,2017,39,1062,12,5,1.60075,1.13,0.47
HHS Regions,Region 10,2017,39,619,9,2,1.77706,1.45,0.32
HHS Regions,Region 1,2017,40,781,3,1,0.512164,0.38,0.13
HHS Regions,Region 2,2017,40,1593,15,3,1.12994,0.94,0.19
HHS Regions,Region 3,2017,40,1054,4,0,0.379507,0.38,0
HHS Regions,Region 4,2017,40,3205,106,65,5.33541,3.31,2.03
HHS Regions,Region 5,2017,40,2965,22,11,1.11298,0.74,0.37
HHS Regions,Region 6,2017,40,2111,52,19,3.36333,2.46,0.9
HHS Regions,Region 7,2017,40,750,2,0,0.266667,0.27,0
HHS Regions,Region 8,2017,40,1059,7,3,0.944287,0.66,0.28
HHS Regions,Region 9,2017,40,1092,7,5,1.0989,0.64,0.46
HHS Regions,Region 10,2017,40,922,12,5,1.84382,1.3,0.54
HHS Regions,Region 1,2017,41,846,5,0,0.591017,0.59,0
HHS Regions,Region 2,2017,41,1642,17,4,1.27893,1.04,0.24
HHS Regions,Region 3,2017,41,1125,10,3,1.15556,0.89,0.27
HHS Regions,Region 4,2017,41,3492,94,62,4.46735,2.69,1.78
HHS Regions,Region 5,2017,41,3248,20,5,0.769704,0.62,0.15
HHS Regions,Region 6,2017,41,2190,44,17,2.78539,2.01,0.78
HHS Regions,Region 7,2017,41,785,2,0,0.254777,0.25,0
HHS Regions,Region 8,2017,41,1092,18,0,1.64835,1.65,0
HHS Regions,Region 9,2017,41,1142,18,5,2.01401,1.58,0.44
HHS Regions,Region 10,2017,41,995,20,2,2.21106,2.01,0.2
HHS Regions,Region 1,2017,42,879,7,1,0.910125,0.8,0.11
HHS Regions,Region 2,2017,42,1795,18,4,1.22563,1,0.22
HHS Regions,Region 3,2017,42,1226,6,0,0.489396,0.49,0
HHS Regions,Region 4,2017,42,3782,110,71,4.78583,2.91,1.88
HHS Regions,Region 5,2017,42,3389,31,6,1.09177,0.91,0.18
HHS Regions,Region 6,2017,42,2493,45,14,2.36663,1.81,0.56
HHS Regions,Region 7,2017,42,900,4,1,0.555556,0.44,0.11
HHS Regions,Region 8,2017,42,1096,14,3,1.55109,1.28,0.27
HHS Regions,Region 9,2017,42,1185,23,5,2.36287,1.94,0.42
HHS Regions,Region 10,2017,42,1082,20,5,2.31054,1.85,0.46
HHS Regions,Region 1,2017,43,943,2,4,0.636267,0.21,0.42
HHS Regions,Region 2,2017,43,1937,24,4,1.44553,1.24,0.21
HHS Regions,Region 3,2017,43,1256,8,2,0.796178,0.64,0.16
HHS Regions,Region 4,2017,43,3838,141,90,6.01876,3.67,2.34
HHS Regions,Region 5,2017,43,3460,22,3,0.722543,0.64,0.09
HHS Regions,Region 6,2017,43,2711,66,22,3.24603,2.43,0.81
HHS Regions,Region 7,2017,43,804,2,0,0.248756,0.25,0
HHS Regions,Region 8,2017,43,1127,13,0,1.1535,1.15,0
HHS Regions,Region 9,2017,43,1244,41,3,3.53698,3.3,0.24
HHS Regions,Region 10,2017,43,1071,21,7,2.61438,1.96,0.65
HHS Regions,Region 1,2017,44,980,12,1,1.32653,1.22,0.1
HHS Regions,Region 2,2017,44,1983,19,5,1.21029,0.96,0.25
HHS Regions,Region 3,2017,44,1358,8,0,0.589102,0.59,0
HHS Regions,Region 4,2017,44,4218,134,110,5.78473,3.18,2.61
HHS Regions,Region 5,2017,44,3585,44,9,1.47838,1.23,0.25
HHS Regions,Region 6,2017,44,3236,124,59,5.65513,3.83,1.82
HHS Regions,Region 7,2017,44,917,35,3,4.14395,3.82,0.33
HHS Regions,Region 8,2017,44,1226,40,1,3.34421,3.26,0.08
HHS Regions,Region 9,2017,44,1437,63,19,5.70633,4.38,1.32
HHS Regions,Region 10,2017,44,1075,24,12,3.34884,2.23,1.12
HHS Regions,Region 1,2017,45,1091,20,1,1.92484,1.83,0.09
HHS Regions,Region 2,2017,45,2281,21,6,1.18369,0.92,0.26
HHS Regions,Region 3,2017,45,1342,7,3,0.745156,0.52,0.22
HHS Regions,Region 4,2017,45,4771,208,113,6.72815,4.36,2.37
HHS Regions,Region 5,2017,45,3953,54,10,1.61902,1.37,0.25
HHS Regions,Region 6,2017,45,3447,184,76,7.54279,5.34,2.2
HHS Regions,Region 7,2017,45,956,14,8,2.30126,1.46,0.84
HHS Regions,Region 8,2017,45,1313,46,0,3.50343,3.5,0
HHS Regions,Region 9,2017,45,1536,96,16,7.29167,6.25,1.04
HHS Regions,Region 10,2017,45,1196,39,7,3.84615,3.26,0.59
HHS Regions,Region 1,2017,46,1266,18,4,1.73776,1.42,0.32
HHS Regions,Region 2,2017,46,2300,20,14,1.47826,0.87,0.61
HHS Regions,Region 3,2017,46,1539,30,3,2.14425,1.95,0.19
HHS Regions,Region 4,2017,46,5071,240,131,7.31611,4.73,2.58
HHS Regions,Region 5,2017,46,4337,102,18,2.76689,2.35,0.42
HHS Regions,Region 6,2017,46,4045,255,95,8.65266,6.3,2.35
HHS Regions,Region 7,2017,46,1090,22,19,3.76147,2.02,1.74
HHS Regions,Region 8,2017,46,1354,85,3,6.49926,6.28,0.22
HHS Regions,Region 9,2017,46,1656,116,18,8.09179,7,1.09
HHS Regions,Region 10,2017,46,1136,51,17,5.98592,4.49,1.5
HHS Regions,Region 1,2017,47,1277,22,4,2.03602,1.72,0.31
HHS Regions,Region 2,2017,47,2197,38,30,3.09513,1.73,1.37
HHS Regions,Region 3,2017,47,1561,57,6,4.03587,3.65,0.38
HHS Regions,Region 4,2017,47,5116,326,156,9.42142,6.37,3.05
HHS Regions,Region 5,2017,47,4076,144,24,4.12169,3.53,0.59
HHS Regions,Region 6,2017,47,4049,300,84,9.48382,7.41,2.07
HHS Regions,Region 7,2017,47,954,32,9,4.29769,3.35,0.94
HHS Regions,Region 8,2017,47,1495,125,7,8.82943,8.36,0.47
HHS Regions,Region 9,2017,47,1762,207,16,12.6561,11.75,0.91
HHS Regions,Region 10,2017,47,1343,85,17,7.59494,6.33,1.27
HHS Regions,Region 1,2017,48,1422,28,13,2.88326,1.97,0.91
HHS Regions,Region 2,2017,48,2735,54,40,3.43693,1.97,1.46
HHS Regions,Region 3,2017,48,1686,47,11,3.44009,2.79,0.65
HHS Regions,Region 4,2017,48,5538,241,159,7.22282,4.35,2.87
HHS Regions,Region 5,2017,48,5163,267,38,5.90742,5.17,0.74
HHS Regions,Region 6,2017,48,4371,386,100,11.1187,8.83,2.29
HHS Regions,Region 7,2017,48,1165,53,8,5.23605,4.55,0.69
HHS Regions,Region 8,2017,48,1591,139,9,9.30233,8.74,0.57
HHS Regions,Region 9,2017,48,2027,239,28,13.1722,11.79,1.38
HHS Regions,Region 10,2017,48,1515,98,30,8.44884,6.47,1.98
HHS Regions,Region 1,2017,49,1468,31,14,3.0654,2.11,0.95
HHS Regions,Region 2,2017,49,2895,72,58,4.4905,2.49,2
HHS Regions,Region 3,2017,49,1818,70,12,4.51045,3.85,0.66
HHS Regions,Region 4,2017,49,5578,345,156,8.98171,6.19,2.8
HHS Regions,Region 5,2017,49,5712,384,45,7.5105,6.72,0.79
HHS Regions,Region 6,2017,49,6355,750,412,18.2848,11.8,6.48
HHS Regions,Region 7,2017,49,1219,98,34,10.8285,8.04,2.79
HHS Regions,Region 8,2017,49,1622,152,6,9.74106,9.37,0.37
HHS Regions,Region 9,2017,49,2405,407,47,18.8773,16.92,1.95
HHS Regions,Region 10,2017,49,1695,170,43,12.5664,10.03,2.54
HHS Regions,Region 1,2017,50,1701,97,17,6.70194,5.7,1
HHS Regions,Region 2,2017,50,3031,121,78,6.56549,3.99,2.57
